Date,ALA.TO,BDGI.TO,GEI.TO,MATR.TO,MTL.TO,PSI.TO,PD.TO,SES.TO
2017-08-04,0.004149235,-0.014465073,-0.006596913,0.017699627,0.018964143,0.00557715,0.050610042,-0.005858302
2017-08-08,-0.010754405,0.000383316,-0.017602563,-0.017327847,-0.011969009,-0.037397987,-0.034349453,-0.033455939
2017-08-09,-0.007351372,-0.003455626,-0.00799264,-0.029435907,-0.016613624,-0.006952561,0.010695222,0.004848539
2017-08-10,-0.015224472,-0.003853588,-0.010549487,0.001912994,-0.004520311,-0.008759082,-0.002663078,-0.025720727
2017-08-11,-0.005724351,0.017225498,0.0093138,-0.026730083,0.013500264,0.010501982,0,0.002478028
2017-08-14,0.003939156,0.138027891,0.012895547,-0.005906865,-0.019993844,-0.005237317,-0.002670188,-0.039121757
2017-08-15,-0.005735123,-0.061699603,-0.004892969,-0.00673664,-0.005880949,0.012177517,-0.057787809,-0.023438299
2017-08-16,-0.005767687,-0.02276076,0.000612968,0,-0.006574522,0.00057628,-0.046385069,0.014388541
2017-08-17,-0.004710924,-0.017782931,-0.001226216,0.023716532,0.001977194,0.043399354,-0.01796463,0.002594059
2017-08-18,0.000362884,0.004749042,0.004895869,-0.000781548,0.008521623,-0.008864447,0.020927536,-0.010416529
2017-08-21,0,0.01805719,-0.000610344,-0.016157881,-0.005235319,-0.001670854,-0.042302304,-0.021165172
2017-08-22,0.006875775,-0.008265902,0.024737027,0.003173226,0.007191972,-0.006150247,0.006153773,-0.001337637
2017-08-23,0.005609,0.006474721,0.016549044,0.001978312,0.011657923,-0.001683984,0.024243703,-0.008064465
2017-08-24,0.003602435,0.002506539,0.006427224,0.012178525,-0.024772611,-0.015855392,-0.039699961,0.004040615
2017-08-25,-0.006855563,-0.002147771,0.005227767,0.002729553,-0.001321086,-0.00917443,0,0.005361487
2017-08-28,-0.010555111,0.013881447,-0.006976897,-0.051129278,-0.011968521,-0.00867815,-0.022048106,-0.028476427
2017-08-29,0.005109377,-0.003261743,0.008135041,0.004905979,-0.004029549,0.018993489,-0.009600042,-0.012456851
2017-08-30,-0.002551555,0.017251028,0.003466136,0.010144176,0.008042744,-0.015513112,-0.029365878,0.008484527
2017-08-31,0.010528802,0.009379818,0.006896436,0.025115876,0.021790243,0.035829955,0.048474755,0.034039995
2017-09-01,-0.001807606,-0.005895408,0.014216916,-0.003154683,0.001305688,-0.019177381,-0.003159576,0.011976253
2017-09-05,-0.003624528,-0.010489747,-0.003960363,-0.002768461,-0.008516265,-0.000569569,0.015698847,0.015748437
2017-09-06,0.000363199,-0.008826202,0.003960363,0.001978312,0.02981401,-0.003424827,0.077883732,0.010363054
2017-09-07,0.003623163,-0.002840917,0.005069118,-0.013129397,-0.013500272,-0.000571776,-0.038183771,-0.034079368
2017-09-08,-0.002534716,-0.00142321,-0.006198777,-0.015741993,-0.016313738,-0.008041447,-0.045949951,-0.020202976
2017-09-11,-0.004360757,0.003909653,-0.013087257,0.004870466,0.021477954,-0.003466303,0.039943912,0.014855064
2017-09-12,0.002546038,0.008829238,0.035999768,0.012072282,0.036666731,0.018917418,0.008995533,0.013315789
2017-09-13,0.002177031,-0.029981057,-0.004984889,0.01153331,0.014175938,0.004532395,0.035194277,0.006592235
2017-09-14,-0.002540029,-0.026805076,-0.003894522,0.002764043,0.007317176,0.016978583,0.005747156,0.039928014
2017-09-15,0.007241203,-0.027161373,-0.003909576,0.007464297,0.032868247,0.026579365,0.002861189,-0.011428912
2017-09-18,-0.002167323,-0.003063969,-0.003363249,-0.001174937,0,0.002728566,0.008534874,0.002551088
2017-09-19,0.020398093,-0.020148043,0.00559909,-0.020586713,0.005861724,0.009221691,-0.01714322,-0.010243312
2017-09-20,-0.000709024,0.005075305,-0.008973515,-0.017756695,0,0.014473854,0.053308484,0.032914421
2017-09-21,0.01373023,0.000389465,-0.009055207,0.115971828,0.006408308,0.008478874,0.010869713,0.036678805
2017-09-22,-0.001936376,-0.001558374,0.005103787,0.019390218,-0.001162376,-0.00370084,0.026668247,0.024897823
2017-09-25,0.018163084,-0.004689394,0.010689094,0.025282209,0.009259364,0.012631851,0.002628083,0.033393503
2017-09-26,-0.000692644,-0.001568105,0.010576387,-0.010106442,-0.000575903,-0.004192891,0.020780046,-0.002267208
2017-09-27,-0.005209612,0.023649364,-0.001107925,-0.017668261,-0.009264802,-0.00473812,0.012771565,0.003399312
2017-09-28,0.004863232,0.021935084,0.0039446,-0.0132785,0.00928066,-0.005821906,0.012610507,-0.005571998
2017-09-29,-0.004166431,-0.00263077,-0.00338056,-0.002531915,-0.015711456,-0.003189789,-0.027956141,-0.012621873
2017-10-02,-0.004534009,0.014200405,-0.003391426,0.012954235,-0.002348958,-0.017727551,-0.066602507,-0.009280295
2017-10-03,-0.000699326,0.004442927,-0.000566644,0.002499695,0.00293492,0.003246474,0.002751102,0.018475972
2017-10-04,0.001049177,-0.000739063,-0.001700914,-0.015453931,-0.011792201,-0.002705085,-0.039220754,-0.038489087
2017-10-05,-0.001049177,-0.009285153,0.016324371,0.007217326,0.018219479,0.002164681,0.019802655,0.032751634
2017-10-06,-0.007020044,-0.021879637,-0.002235786,-0.023650229,-0.015258646,-0.003790894,-0.031297078,-0.018583569
2017-10-10,-0.007779122,0.075986177,0.00558012,0.003308187,-0.003553908,-0.006532605,-0.0323082,-0.007058573
2017-10-11,0.00106456,-0.001415139,0.009416075,0.08272099,-0.02281,0.014638513,-0.03647824,-0.007109493
2017-10-12,-0.002485873,-0.012466352,-0.012202074,-0.036467839,-0.013448181,-0.005938119,-0.018750487,-0.002380711
2017-10-13,0.005318588,0.004291847,0.005009778,0.015989148,0.018897482,0.021425899,0.018750487,-0.007177079
2017-10-16,0.005290003,0.003917993,0.002218425,-0.037594462,0.001206389,0.012114802,0.012307909,-0.003607798
2017-10-17,-0.002465189,0.016220476,-0.012263037,0.002860183,-0.01335705,-0.013706325,0.006097595,-0.010902916
2017-10-18,-0.002824813,0.036742054,-0.00618889,-0.016196075,0.016368868,-0.018211271,-0.040315567,-0.004883822
2017-10-19,0.043590022,-0.020780952,-0.006226914,-0.030953104,-0.001203411,-0.01525085,-0.015949301,-0.006138511
2017-10-20,-0.007474952,0.01197633,-0.003412646,0.009312829,-0.003618947,-0.027261862,-0.006451668,-0.02241692
2017-10-23,0.001022971,-0.008196643,-0.005714389,-0.011560799,-0.002419846,-0.005089166,-0.02291421,-0.006317363
2017-10-24,-0.012590518,0.004448098,-0.00632374,-0.006019655,0.004833768,-0.005684811,0,-0.030890388
2017-10-25,-0.006266738,-0.009950182,-0.005203944,-0.016359571,-0.009690851,-0.007439373,-0.016694878,-0.034578207
2017-10-26,0.000698159,0.007557407,0.002316403,0.010303547,-0.007330768,0.011989948,0,0.01876757
2017-10-27,0.010762174,-0.000342177,0.006916316,0.021780862,0.026022648,0.027429669,0.093165163,0.049232888
2017-10-30,0.009622118,0.000616897,0.006298308,0.030366384,0.005966273,0.025621458,0.129304687,0.045715068
2017-10-31,0.005797093,0.006147516,0.00114085,0.007539088,0.007113238,0.008040595,0.042222697,0.018117949
2017-11-01,0.000339787,-0.009922987,0.010209757,0.00890132,-0.00889916,0.004793708,0.00772202,0.028137944
2017-11-02,-0.009563015,0.010263431,-0.010779932,-0.025126716,-0.015615905,0.026220527,-0.033901525,-0.012798388
2017-11-03,0.012617961,-0.004434804,0.003985109,0.006160498,-0.00363873,0.010298882,0.0287601,0.015107805
2017-11-06,0.008771625,0.009527534,0.001135839,0.014347438,0.010275325,0.00460034,0.025446666,0.013745614
2017-11-07,0.002013232,0.01812102,0.014088585,-0.001782156,-0.006031452,0.020192311,-0.033208646,0.009060306
2017-11-08,0.001005522,-0.000665261,-0.00448688,-0.044127448,-0.022019282,-0.067708249,0.040718056,-0.013621073
2017-11-09,-0.00234699,0.007955068,-0.039557815,-0.012003247,0.005550338,0.01116676,-0.010025084,-0.00688075
2017-11-10,-0.002352701,-0.001982591,-0.041797136,-0.015592751,-0.005550338,-0.01223721,0.007528241,0.014848953
2017-11-13,-0.00472155,-0.07663054,-0.00305367,-0.009241457,-0.017467237,-0.012931116,-0.033039828,-0.051173966
2017-11-14,-0.011902987,-0.018382169,-0.009216331,-0.006208687,-0.017778552,-0.015851747,-0.086306929,-0.03893424
2017-11-15,-0.006177328,0.01980996,-0.003091428,-0.012140325,-0.010950081,-0.01947233,-0.011331609,-0.013741707
2017-11-16,0.001719962,0.010641525,0.011083917,0.002754345,-0.003893485,-0.00224962,-0.023055763,-0.013933017
2017-11-17,-0.003098056,-0.010998482,0.000612155,0.011397097,0.00324517,-0.002255121,0.011594391,0.012674314
2017-11-20,0.005157593,-0.002142896,0.012769989,0.022029912,-0.00324517,-0.005091329,-0.023324657,-0.015228536
2017-11-21,0.002055737,0.00428093,0.004822065,0.02005756,0.001948418,0.011840853,-0.026907497,-0.007702367
2017-11-22,0.010891267,0.003199003,0.02200523,-0.010924974,0.011613012,0.014469082,0.009049805,0.005141444
2017-11-23,0.003717208,0.004602331,0.004109096,0.004912025,-0.002569127,-0.002766305,0.035401957,0.005115145
2017-11-24,-0.001596368,0.011240405,0.006423444,0.010125892,0.005771346,0.002766305,-0.002902716,-0.002554222
2017-11-27,-0.003063792,-0.013007868,-0.015249585,-0.009748893,-0.025908399,-0.0133484,-0.075450614,-0.047129385
2017-11-28,-0.00273131,-0.002125636,-0.002366938,-0.022096311,-0.00989126,-0.012394829,-0.006289282,0.006679986
2017-11-29,-0.007549834,-0.00255965,0.000592125,0.028855546,0.007936714,0.003960548,0.081739896,0.010596547
2017-11-30,0.010281144,0.010270829,0.022828334,0.038183841,0.029852867,0.043100634,0.051002538,0.042801376
2017-12-01,0.002383929,-0.010982879,0.002889122,0.001799455,-0.014815301,-0.010329111,0.04324993,-0.001266474
2017-12-04,-0.010600486,0.005329483,-0.007529468,0.00394767,-0.00194831,-0.006578817,-0.032260877,0.006317175
2017-12-05,-0.0010314,-0.011762535,0.012709451,-0.020261332,-0.02568503,0.001099595,-0.027702604,0.015000363
2017-12-06,-0.001722475,0.003579052,-0.004026545,-0.037993265,-0.016818697,-0.042081876,-0.054847729,-0.040511931
2017-12-07,0.00137815,0.003922003,0.016576576,0.008693941,-0.006124107,-0.005747395,0.014727806,0.009003325
2017-12-08,-0.007255299,0,0.005652928,0.004506404,0.006802782,-0.001730417,0.008733651,-0.001281715
2017-12-11,0.012747647,0.001422592,0.005621322,0.002245439,-0.01022179,0.017740134,0.034191393,-0.003853432
2017-12-12,-0.012747647,0.005669739,-0.001683209,-0.009389766,0.004783125,-0.009689772,-0.022663845,-0.022121719
2017-12-13,0.006566438,0.030278657,0.004481683,-0.004538702,0.012195663,0,-0.029071814,0.022121719
2017-12-14,0.005838939,-0.01938424,-0.008983628,-0.011437443,0.020000406,-0.001157334,-0.03603995,-0.024756781
2017-12-15,-0.005494521,-0.024771241,-0.002823935,-0.003456846,-0.009950202,-0.012234159,-0.006135019,-0.022682888
2017-12-18,-0.002413325,-0.032777884,-0.002832276,0.026577318,0.002663202,0.026606379,0.015267472,0.057683254
2017-12-19,-0.005538701,-0.006314071,-0.002271594,0.001123286,0.000664425,-0.007447788,-0.021440362,0.011399806
2017-12-20,-0.005219442,-0.012748382,0.013552289,0.017436932,0.018434024,0.014840588,0.060078126,0.074017817
2017-12-21,0.000348571,0.021650872,0.009489151,0.012427127,0.011672784,0.011267576,0.067631457,0.02197903
2017-12-22,-0.002706797,-0.023917797,0.004987485,-0.014267737,-0.003875837,-0.021518299,-0.027626066,-0.009195518
2017-12-27,-0.000703945,0.027603749,0.013725214,0.004411801,-0.002592437,0.019274679,0.046520028,0.003458236
2017-12-28,0.007369535,-0.000810864,0.000555245,0.012395413,0.015484131,0.003922916,0.023779126,0.01863261
2017-12-29,0.000699505,0.002209945,0.008840032,-0.006543224,0.007653545,0.017189315,-0.005235627,-0.007959356
2018-01-02,0.011464385,-0.017443544,0.0125716,0.004729775,0.013253339,0.035641029,0.058615579,0.018100023
2018-01-03,0.002070143,0.009686984,0.016698313,0.017986188,0.000626996,0.017876251,0.019608459,0.036327527
2018-01-04,0.003784786,-0.010061487,0.010098327,-0.003571361,-0.005025316,-0.010476778,0.004842636,0
2018-01-05,0.002058117,-0.009407364,-0.009564294,0.002144281,-0.00252216,0.008912143,-0.024451095,-0.020754421
2018-01-08,-0.004465281,0.004150123,0.005856086,-0.001786718,0.008173321,0.010384368,0.024451095,-0.003316758
2018-01-09,-0.007254915,-0.010978421,0.006876347,0.007482653,-0.0031356,-0.007778198,0.009615399,0.018651461
2018-01-10,-0.003821216,-0.00879417,0.0021064,-0.007840217,-0.02351549,-0.003128194,0.004773303,0.011885002
2018-01-11,0.012452478,0.005362371,-0.0021064,0.014562428,-0.016208002,-0.006811489,0.06676821,0.018095433
2018-01-12,-0.000343778,0.005712827,0.001580157,0.000704988,-0.007215729,0.003149344,0.030704111,0.001054255
2018-01-15,0.0017179,0.0068133,-0.000526442,0.003868535,0.004597832,0.006269806,0.008602247,0.023947727
2018-01-16,0.000686496,0.001130966,-0.005809381,-0.01592113,-0.016518132,-0.010471292,-0.057284438,-0.062620578
2018-01-17,0.000685788,0.020880693,0.005282505,0.011347606,0.017173293,0.008385656,0.009029441,0.007638161
2018-01-18,-0.00171559,0.005519709,0.002105605,-0.010278291,-0.013183783,-0.000522024,0.008948639,-0.003266472
2018-01-19,-0.003095642,0.013486665,-0.003687193,0.00532953,0.014493171,-0.001567709,0.043579879,0.005437805
2018-01-22,0.001721048,-0.017531572,-0.002642181,0.013026032,0.00651881,-0.001569973,0.006376206,0.004328973
2018-01-23,0.005828737,-0.008882366,0.005277087,0.022822716,-0.008483359,0.010421919,0.004228347,0.021368542
2018-01-24,-0.005415988,-0.013849905,0.001577899,-0.005141452,0.004577491,-0.004676577,-0.014878074,0.019885773
2018-01-25,-0.010780999,-0.016724234,0.00680777,-0.005167984,-0.003922329,-0.013634115,-0.006444695,-0.007281064
2018-01-26,-0.012312889,-0.008468188,0.006243676,-0.004500649,-0.002622517,0.002636336,0.019210783,0
2018-01-29,-0.016417341,-0.008930145,-0.022555454,-0.006963876,-0.012553808,-0.005809327,-0.017057962,-0.033973251
2018-01-30,-0.002161062,-0.006740834,-0.037291442,-0.023330891,-0.001335288,-0.014404181,-0.039478789,-0.017429345
2018-01-31,-0.005786685,-0.005916152,-0.022272844,-0.007178638,0.004665014,-0.012436116,-0.002239699,-0.019692859
2018-02-01,-0.002178725,-0.001583974,-0.020478119,-0.006142822,-0.018792432,-0.020335774,0.013363284,0.004484437
2018-02-02,-0.020937548,-0.015571894,-0.020906779,-0.036166346,-0.016393842,-0.018493125,-0.017857606,-0.038773622
2018-02-05,-0.014205824,-0.010924703,-0.020754075,-0.029363419,-0.00552467,-0.032770838,-0.036701424,-0.011696079
2018-02-06,0.00375812,0.017742488,0.023683806,0.028235402,0.007588463,0.033901491,0.047899749,-0.005899449
2018-02-07,-0.00375812,0.001198199,-0.01117978,-0.029396964,-0.015933403,-0.040351414,-0.024804034,-0.028813728
2018-02-08,-0.022464265,-0.003599093,-0.021531855,-0.019167505,0.034320238,-0.030459227,-0.020761934,-0.041024781
2018-02-09,-0.00424472,0.006389529,-0.013390286,0.02187581,-0.032227746,0.000606282,-0.04043358,-0.006365255
2018-02-12,0.014968528,-0.001194591,-0.003068628,0.013052081,0.024097923,0.032790061,0.014458035,0.027709108
2018-02-13,-0.011109407,0.000796345,0.009786138,-0.016147961,-0.011632247,-0.004114278,-0.016888231,-0.021343853
2018-02-14,0.000770571,0.003578032,0.001824309,0.039891395,0.006858529,0.023283709,0.040529994,0.01761054
2018-02-15,0.004608199,0.005934746,0.014475709,-0.020316773,0,-0.001150905,-0.014117834,-0.01254741
2018-02-16,0.008393769,0.002364089,0.000598074,0.016585415,0.010877024,0,0.018779871,0.00252214
2018-02-20,0.004927249,-0.016267047,0.005966816,-0.004871785,-0.000676177,0.004597561,0.032039388,-0.010126638
2018-02-21,0.00037804,0,0.010062167,-0.004895463,0.008757092,-0.014438698,-0.027398985,0.005076138
2018-02-22,0.002641711,-0.0003998,-0.013637769,0.006397004,0.005351075,-0.001746615,0,0.036051068
2018-02-23,0.00805197,-0.010459089,0.028834008,0.016000453,0.017196485,0.023042263,0.009216598,0.02054421
2018-02-26,0.003758185,0.013654987,0.001738585,-0.00778217,-0.007239317,-0.007430617,0.004576679,0.001195934
2018-02-27,-0.003758185,0.000319671,-0.004643047,0.012936742,-0.006648837,0.001147076,-0.018433679,0.005955815
2018-02-28,-0.005285405,-0.04158754,-0.030117574,-0.03247162,-0.015462491,0.016482208,-0.062370294,-0.033544517
2018-03-01,-0.081589128,-0.038189191,-0.013884764,-0.002658966,0.001353963,0.052166303,-0.025063968,0.019512958
2018-03-02,-0.028745949,-0.008251917,0.007871662,-0.041551396,0.004051373,0.00106992,0.005063226,-0.002418548
2018-03-05,-0.007210912,-0.001746144,0.007211841,-0.012367954,0.002019413,0.004266536,0.051672072,0.030992126
2018-03-06,-0.009410254,0.013452268,-0.027316231,-0.017004477,-0.002019413,-0.002664501,-0.04914994,-0.0070678
2018-03-07,-0.016901566,0.039717971,-0.021773737,-0.001225725,-0.013568658,-0.006961302,-0.035901343,-0.017889259
2018-03-08,0.015612043,-0.006649733,0.000628718,0.007331964,0.004090036,0.005359267,-0.039952052,-0.016990525
2018-03-09,0.006433454,0.004576478,0.012492425,0.003646036,0.010152362,0.00373403,0,0.009744511
2018-03-12,0.021569786,0.000829568,0.006804871,-0.001213915,-0.000673741,0.003720737,0.021506193,-0.007299655
2018-03-13,0.004592703,-0.023925268,0.002463087,-0.004870032,-0.019048131,-0.031800115,-0.002663078,-0.00612346
2018-03-14,0.020609936,-0.004257316,-0.011754101,-0.017648847,-0.010355531,-0.006042344,-0.008032145,-0.011118168
2018-03-15,-0.00040799,0.002981814,-0.008749844,0.005401969,-0.005567548,0.012710727,-0.016260589,-0.008733434
2018-03-16,0.015793156,0.005091566,0.012476744,0.026177551,0.002787649,0.002194074,0.010869713,0.004999891
2018-03-19,-0.014977008,0.000846182,0.013547043,-0.022867695,-0.011197057,-0.012127901,-0.041385216,-0.029097612
2018-03-20,-0.007778966,-0.011055085,0.00548945,0.008227214,0.014670702,0.003875012,-0.005649761,0.019072239
2018-03-21,0.006554718,0.020733118,0.033495943,0.024682613,0.022626639,0.018610208,0.089369302,0.028555688
2018-03-22,-0.005733152,-0.032343502,0,-0.030846553,-0.007485381,-0.019716078,-0.042334325,-0.032340898
2018-03-23,-0.014462176,-0.01833265,-0.005308228,-0.004958635,0,-0.013362958,-0.002706321,-0.011443465
2018-03-26,0.008777355,0.038457943,0.005308228,0,0.016932473,0.004474328,-0.002713774,-0.01416647
2018-03-27,-0.010037723,-0.019692803,-0.02020257,0.00041409,-0.009447093,-0.025432487,-0.030347101,-0.017004789
2018-03-28,-0.003790146,0.118225618,-0.005526649,-0.013338948,-0.001360983,-0.024334678,-0.034191393,-0.03871805
2018-03-29,0.00588963,-0.008501029,0.022527634,0.023637615,0.003399849,0.011661847,0.036988541,0.009582304
2018-04-02,-0.013938847,-0.039173655,-0.023760027,-0.014864008,0,-0.016365241,-0.045722192,-0.029027369
2018-04-03,0.00042515,-0.003638842,0,0.023840133,0.018163691,0.019837504,0.020261199,0.013927735
2018-04-04,0.004665847,-0.005279007,0.00798296,-0.003662339,-0.003338639,0.017750157,-0.011527548,0.006891962
2018-04-05,0.036972094,0.012140859,0.021181025,0.023767485,0.031602354,0.016882898,0.042559614,0.061270755
2018-04-06,-0.013549714,-0.006861851,-0.013261377,-0.032776413,-0.025600487,-0.026004996,-0.013986242,-0.054426302
2018-04-09,0.00041292,0.029531616,-0.00364756,0.003695142,-0.005333389,0.012521571,-0.017045824,-0.002732028
2018-04-10,0.013951965,0.00744321,0.021687722,0.020284871,0.013280339,0.021265648,0.069183872,0.037588491
2018-04-11,0.001629015,-0.015735867,0.008308681,-0.006446551,0.009192741,0.005521747,0.034168881,0.02857304
2018-04-12,-0.002852271,0.003957594,0.001181351,0.023962872,0.014276498,0.002200176,0.012837146,0.006381612
2018-04-13,0.010955802,0.017615943,-0.002364186,0.01721473,-0.003873201,0.003291316,-0.007682483,0.001271356
2018-04-16,0.010437515,0.017311539,0.005311302,-0.030723162,-0.02223798,-0.018795462,-0.026043138,-0.023137042
2018-04-17,0.007559248,0.024860382,0.007038335,0.014691686,0.010526324,0.006119488,0.031171277,0.007772085
2018-04-18,0.013386177,-0.00335408,-0.007038335,0.023759409,0.017516361,0.012675974,0.059570999,0.045405019
2018-04-19,-0.006277437,0.008548698,0.001764212,0.025462281,-0.007099257,-0.002742147,0,0.002463013
2018-04-20,0.001573178,0.003325413,0.001174415,-0.005644465,-0.011726917,-0.006611254,-0.012121361,-0.014870212
2018-04-23,0.008996891,0.020807435,-0.001761968,-0.017510904,-0.011202383,0.005512614,0.00970885,0
2018-04-24,-0.024898453,-0.071111004,-0.035301529,-0.044364488,0.006605052,-0.008835187,-0.021978943,0.016099523
2018-04-25,-0.006049684,-0.021565423,-0.009177401,0.042442431,0.010477806,-0.006119488,0.029199179,0.032631253
2018-04-26,-0.005272751,-0.016383765,0.006738341,-0.041238855,-0.045310718,0.001672864,0.051413201,0.002375403
2018-04-27,-0.007756733,-0.012796189,0.003656451,0.004400864,-0.012388173,0.002781258,0.015819471,-0.025226794
2018-04-30,0.014242331,0.010978092,0.007876462,-0.008418596,0.007588627,-0.002781258,0.026550244,-0.014376211
2018-05-01,0.012048348,0.00282635,0,0.002814157,0,-0.006707824,-0.046935944,-0.052075475
2018-05-02,-0.004000261,0.010030256,-0.004233421,-0.014150191,0.011616144,0.01392359,0.044750195,0.042125271
2018-05-03,0.007188794,-0.00159811,0.013843149,0.012140855,0.003391403,0.024585086,-0.028858817,-0.001251015
2018-05-04,-0.010400044,0.006774841,0.025960258,0.024633802,0.002703951,0.089750726,0.011198325,0.023501528
2018-05-07,0.005613099,0.01105809,0.009275134,-0.015026006,0.016739714,-0.018924761,0.008869182,-0.00122332
2018-05-08,0.020970188,-0.000785693,0.002881056,-0.004792291,0.007277962,0.006514564,0.013158139,0.009744465
2018-05-09,-0.002744504,0.007830981,-0.019169844,-0.021854231,-0.005950798,0.006472831,0.012987163,0.01920832
2018-05-10,-0.00432816,0.031102239,0.004097138,0.022654542,-0.009326816,0.000991828,0.010695289,-0.003573641
2018-05-11,0.004720981,0.008658168,-0.00058412,0.015085748,-0.010767542,-0.001985319,-0.006403416,-0.026603963
2018-05-14,0.002743428,0.035711496,-0.007038335,0.016800484,0.0033773,0.001985319,0.027456825,-0.014814974
2018-05-15,-0.0035288,0.023235993,-0.007680917,0.00502409,-0.012211493,-0.001488542,0.044814036,-0.010000109
2018-05-16,0.0035288,0.003527008,0,0.031869171,0.009510655,0.00247951,-0.001994068,0.019901206
2018-05-17,0.000391169,-0.00706658,0.004143215,-0.01857178,0.024049408,0.008384911,0.029500665,0.032710376
2018-05-18,0.006240394,0.004246008,0.015240663,-0.001531255,-0.002644153,-0.011361197,0.013474709,-0.008378361
2018-05-22,0.005041469,0.021311132,0.001162807,0.016340848,-0.016683142,0.008410105,-0.035023016,-0.008448854
2018-05-23,-0.001936024,-0.005546228,-0.002909556,-0.020564428,-0.006752696,-0.001972837,-0.032195909,-0.010969284
2018-05-24,-0.012451732,0.010373674,-0.002917876,-0.011999351,-0.004753461,-0.014918019,-0.006153927,-0.040004976
2018-05-25,-0.01192857,-0.003791211,-0.005861676,-0.021252301,-0.007516303,-0.004519325,-0.052810583,-0.007682829
2018-05-28,-0.004007609,-0.02164139,-0.00648796,-0.009190783,-0.003435309,-0.0091002,-0.026375089,-0.027363264
2018-05-29,0.005605866,0.015058927,0.025702534,0.006402633,0.021110944,-0.004581249,0.015469855,0
2018-05-30,0.018204351,0.016058708,0.034016612,0.035270092,0.024708704,0.033118793,0.015234256,0.038864941
2018-05-31,-0.001962692,-0.000685597,-0.007834099,-0.005405537,-0.011944396,-0.006933921,-0.032933822,0.001655108
2018-06-01,-0.01066582,0.016321254,-0.019286257,0.014222922,-0.010063906,0.005946501,-0.015748369,-0.017971988
2018-06-04,-0.001589577,-0.001687779,0.001144919,-0.008432412,-0.025957487,-0.002968984,-0.041672686,-0.028911366
2018-06-05,-0.002788201,0.001012859,0,0.002690708,-0.002772156,-0.003972058,0.009411881,0.001332542
2018-06-06,-0.000798441,-0.002703453,-0.002290984,0.004595877,0.005536374,0.008915152,0.009324019,-0.002666537
2018-06-07,0.005970274,0.00304112,0.009700639,0.020424419,0.013708346,0.017595952,0.038685155,0.010624232
2018-06-08,-0.007568535,0.016728496,-0.008554575,0.000748477,0.008810237,-0.00973728,-0.034055505,-0.022713253
2018-06-11,-0.005210904,0.012856393,0.003430666,-0.012422432,0.01407058,0.003906358,-0.011614533,0.012089022
2018-06-12,0.009997885,0.009454392,0,-0.011045676,-0.003331989,-0.007827791,0.016222859,-0.012089022
2018-06-13,0.025924413,-0.006184141,-0.007447777,-0.022855968,-0.015472828,-0.009375879,0.036121275,-0.023240821
2018-06-14,0.013862216,-0.009183445,0.00458986,-0.018987794,0.001355312,0.009455245,-0.002219723,0.00551732
2018-06-15,-0.000764991,0.001974964,-0.009200883,-0.001198985,-0.008840912,-0.01195833,-0.073766174,-0.01106525
2018-06-18,0.006865168,0.023079285,0.008055643,0.006774321,0.002728663,0.012453481,0.014252082,0.012439585
2018-06-19,0.001139601,-0.006447422,0.008559038,0.007123168,0.00204187,0.008380632,-0.014252082,0.008208244
2018-06-20,0.018058928,0.013810946,0,-0.003555219,-0.002723451,0.016070265,0.023641764,-0.002728713
2018-06-21,-0.015026799,0.006676109,-0.012003657,-0.018774389,0.003402549,0.000483014,-0.05277005,-0.029107833
2018-06-22,0.010351782,0.030887168,0.012003657,0.026657752,0.044510867,0.043002054,0.059754933,0.031836546
2018-06-25,-0.00529486,-0.00771034,-0.008559038,-0.015430623,0.001947419,-0.008360177,-0.014018886,-0.01095931
2018-06-26,-0.001138598,0.000309518,-0.004595047,0.015430623,0.019268323,0.011593006,0.027844049,0.005494585
2018-06-27,0.000759041,-0.006520944,0.004595047,0.005481599,0,-0.00184619,0.018141064,0.010899254
2018-06-28,0.001137634,-0.002967995,0.01449729,-0.007840143,-0.009618298,-0.011614381,-0.025029714,-0.025746533
2018-06-29,0.028391886,-0.009115152,0.009168708,0.00431969,-0.001934913,0.005591747,0.002301462,0.012474181
2018-07-03,0.017163384,-0.024937268,0.000570206,-0.000783891,0.001290245,-0.022082512,0,-0.01526748
2018-07-04,-0.007632466,-0.004542664,-0.002282943,-0.005505399,-0.014940319,0.009456749,-0.002301462,0.006968504
2018-07-05,0.003641748,-0.020036732,0.003422789,0.004720583,0.022007567,-0.026706082,-0.006936513,-0.004175204
2018-07-06,-0.000727493,-0.007994774,0.002275151,0.008986278,0.024036459,0.009141057,0.029716541,-0.002793299
2018-07-09,0.006887598,0.02477423,-0.000568262,0.013137731,-0.008788472,0.016152207,0.065382757,0.028947756
2018-07-10,0.018257461,-0.035196499,0.007927643,0.011450543,0.001889899,0.011246701,0.031155167,0.028133144
2018-07-11,0.001771936,0.008748954,-0.002824225,0.007938075,-0.020344274,-0.010775463,-0.033267153,-0.037689701
2018-07-12,-0.006038007,0.012318615,-0.002832224,-0.00150715,0.020344274,0.003291715,0.033267153,0.009556557
2018-07-13,-0.001782677,-0.004643245,0.000567298,0.003387846,0.008147963,-0.001409268,-0.012345887,0.010810756
2018-07-16,-0.001071324,0.008276936,-0.001134349,0,-0.017632794,-0.024751438,-0.010405921,0.006698115
2018-07-17,0,0.03307674,-0.001704143,0.007860902,0.010113672,0.000481613,0.002089917,0.028949399
2018-07-18,0.000714597,-0.006400054,-0.009137782,0.007799423,0.007519122,-0.001928618,0,0.0051745
